,title,developer,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation &amp; Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design &amp; Illustration,Audio Production,Photo Editing,Accounting,item_id,playtime_forever,user_id,recommend,sentiment_score,posted_year
1326170,Gear Up,Doctor Entertainment AB,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214420,84,Slamosis,False,2,2015
428418,Trine 2: Complete Story,Frozenbyte,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35720,10,m1dday,True,2,2014
1047727,Max Payne 2: The Fall of Max Payne,Remedy Entertainment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12150,5,76561198057707533,False,0,2014
1464409,Dino D-Day,800 North and Digital Ranch,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,100,76561198076033022,True,2,2014
1570361,AdVenture Communist,Hyper Hippo Games,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,462930,36,hazixstar,True,2,2014
1422728,Portal,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1,kamineyyy,True,0,2013
887656,Far Cry 3 - Blood Dragon,Ubisoft Montreal,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,233270,97,RebellionRob,True,2,2014
788516,Wizorb,Tribute Games Inc.,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207420,91,76561198044023118,True,2,2014
177238,Sanctum,Coffee Stain Studios,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91600,3,djnemonic,True,2,2015
681922,One Finger Death Punch,Silver Dollar Games,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264200,7,LordRascus,True,2,2015
1538321,Tank Universal,Dialogue Design,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19200,10,gftdfc,True,2,2015
519128,Dungeon Siege III,Obsidian Entertainment,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39160,56,barkboy,True,0,2014
1544245,Loadout,Edge of Reality,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208090,75,CdogAu,True,2,2015
390480,World of Goo,2D BOY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,53,Gottheart,True,2,2015
1226014,Trove,Trion Worlds,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,304050,46,Frostbyte69,True,2,2015
877741,Ironclad Tactics,Zachtronics,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226960,90,76561198095920833,True,2,2014
199536,DLC Quest,Going Loud Studios,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230050,1,kantbigdick,True,2,2014
301670,TowerFall Ascension,Matt Thorson,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251470,94,76561198024826675,False,0,2015
813111,Brutal Legend,Double Fine Productions,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,225260,87,Yaybies,False,2,2015
239168,A Valley Without Wind 2,"Arcen Games, LLC",1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,228320,13,76561198064484479,True,2,2015
1254292,Tropico 3,Haemimont Games,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23490,3,faizauthar,True,2,2015
898424,Grand Theft Auto: Episodes from Liberty City,Rockstar North / Toronto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12220,4,76561198042690669,False,0,2015
1569864,Humanity Asset,Browny Application,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271640,4,panudichaum,True,0,2014
1301448,Sid Meier's Civilization® V,"Firaxis Games,Aspyr (Mac, Linux)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8930,23,HaloGummi,True,2,2015
114702,Men of War™,Best Way,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7830,9,_SNS_,True,2,2013
1316011,OlliOlli2: Welcome to Olliwood,Roll7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365660,63,76561198077185651,True,2,2014
1376152,Wild Warfare,Hyper Hippo Games,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,312150,7,BayonetSpaghettiKnife,False,0,2014
1435419,Gear Up,Doctor Entertainment AB,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214420,19,76561198060108130,True,2,2014
689292,The Hat Man: Shadow Ward,Game Mechanics,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,291010,55,76561198058539753,True,2,2015
1590802,Unturned,Smartly Dressed Games,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,304930,42,78493,True,2,2014
846073,Stonehearth,Radiant Entertainment,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,253250,45,76561198066261069,True,2,2013
1257318,Rome: Total War™ - Collection,The Creative Assembly,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4760,1,76561198032360764,False,2,2014
1408921,Fishing Planet,Fishing Planet LLC,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,380600,18,princemart,True,2,2015
1409864,Super Hexagon,Terry Cavanagh,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221640,14,gummiie,True,2,2015
230344,Retro City Rampage™ DX,"Vblank Entertainment, Inc.",1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,204630,1,overlordofgaming,True,2,2014
855119,Jet Gunner,Sinclair Strange,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,314250,70,mermeladaxd341,True,2,2015
1102747,Amnesia: The Dark Descent,Frictional Games,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57300,30,MurctehGr8,True,2,2014
1302314,Murder Miners,JForce Games,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274900,7,Matt4Prez2K16,True,2,2013
1416248,Sniper Elite V2,Rebellion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63380,21,MisterSkellington,True,2,2015
1471086,BeatBlasters III,Chainsawesome Games,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246800,63,rainbowbaloney,True,2,2014
474559,Aliens versus Predator Classic 2000,Rebellion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3730,39,ozjake54,True,2,2014
1411394,"Warhammer® 40,000: Dawn of War® – Winter Assault",Relic Entertainment,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9310,1,76561198042754142,True,2,2015
1501730,Total War Battles: KINGDOM,Creative Assembly,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300080,7,76561198133319761,False,0,2014
521647,LIMBO,Playdead,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48000,19,J-BwB,True,2,2015
722800,Zombie Army Trilogy,Rebellion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301640,49,Johnnyv2016,True,0,2015
384885,The Darkness II,Digital Extremes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67370,1,gamingftw123,True,2,2012
403056,Wolfenstein: The Old Blood,MachineGames,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350080,57,djreap3r,True,2,2013
1458419,Super Crate Box,Vlambeer,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212800,44,elducttape,False,2,2014
448388,Starpoint Gemini 2,Little Green Men Games,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236150,10,assassins_nightmare,False,0,2014
913235,Half-Life 2: Episode Two,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,1,dafishguy,True,2,2014
611957,Ori and the Blind Forest,Moon Studios GmbH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261570,43,34324132,True,2,2015
502713,Dustforce DX,Hitbox Team,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65300,25,sirnephilim,False,0,2015
287085,Grotesque Tactics: Evil Heroes,"Headup Games,Silent Dreams",0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46450,66,76561198038573915,True,2,2014
1190400,The Fruit of Grisaia,Frontwing,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,345610,13,247211,True,2,2014
1148343,Portal 2,Valve,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,620,85,Kebabsaregood,True,2,2015
561412,Hook,"Maciej Targoni,Wojciech Wasiak",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367580,45,blindfrog42,False,2,2015
859643,Men of War: Assault Squad,Digitalmindsoft,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64000,22,S2xDs2,True,2,2013
331132,The Ship: Murder Party,Outerlight Ltd.,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,48,76561198062990133,True,2,2014
1058001,R.I.P.D.: The Game,Old School Games,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237590,49,Legendld,True,2,2014
1098785,Dungeon Fighter Online,Neople,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,495910,1,76561198047775384,True,2,2012
422233,Castle Crashers®,The Behemoth,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204360,66,creamlc,False,2,2014
1391967,Warframe,Digital Extremes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230410,1,cyrade3000,True,2,2012
769535,BRINK,Splash Damage,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22350,34,MinerKnight,True,2,2015
1384791,America's Army: Proving Grounds,U.S. Army,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203290,18,zayyntt,True,2,2014
797314,Mount Your Friends,Stegersaurus Software Inc.,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296470,79,darkfire937,True,2,2012
1527208,Syberia,Microids,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46500,37,chewerofhats,True,2,2015
1272721,SMITE®,Hi-Rez Studios,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386360,1,thadz,True,2,2014
864593,Gemini Rue,Joshua Neurnberger,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80310,93,InTranze,True,2,2014
696701,Fallout 2: A Post Nuclear Role Playing Game,Black Isle Studios,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38410,5,TheWorstBaker,False,2,2015
2057,Age of Booty™,Certain Affinity™,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21600,39,chidvd,True,2,2014
1494482,DLC Quest,Going Loud Studios,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230050,73,76561198100772096,True,2,2014
357803,Ricochet,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,Corvus_bellator,True,2,2014
300721,Borderlands,Gearbox Software,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8980,17,MrSir01,True,0,2014
867136,Vox Populi Vox Dei 2,Great Cogs,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,345120,17,Rhysy2706,True,2,2014
870610,Universe Sandbox,Giant Army,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72200,47,MysticZemo,True,0,2015
1456344,Cubic Castles,Cosmic Cow LLC,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,317470,39,kittydismount,True,2,2014
537476,Suits: A Business RPG,Technomancy Studios,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,410670,64,anenragedpeanut,True,0,2014
965818,Counter-Strike: Source,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,32,runnerofchaos,True,2,2014
883116,Five Nights at Freddy's,Scott Cawthon,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319510,2,76561198091034264,True,2,2015
444408,Ricochet,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,11,kiezi101,False,2,2014
946503,Shatter,Sidhe,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,3,blackcheeze,True,2,2015
1349169,"Sir, You Are Being Hunted",Big Robot Ltd,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242880,85,76561198044128297,True,2,2015
368390,Nosferatu: The Wrath of Malachi,Idol FX,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,283290,83,76561198052054864,False,2,2015
173684,Need for Speed Undercover,EA Black Box,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17430,43,76561198016610271,True,2,2014
1572424,Heroes &amp; Generals,Reto-Moto,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,227940,17,76561198139249899,True,2,2015
202074,The Walking Dead,Telltale Games,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,207610,37,01189958889189157253,True,2,2014
1531970,Breach &amp; Clear,"Mighty Rabbit Studios,Gun.",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266130,73,750805,False,0,2014
1407431,Evoland,Shiro Games,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,233470,50,76561198038339835,True,2,2014
1593118,PlanetSide 2,Daybreak Game Company,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,218230,24,sinforthewin,True,2,2015
242199,Hitman: Absolution™,"Io-Interactive A/S,Feral Interactive (Mac)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203140,31,76561198064484479,True,2,2014
664324,Mitos.is: The Game,Freakinware Studios,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389570,16,76561198041547166,True,2,2014
1043586,Halo: Spartan Strike,"343 Industries,Vanguard Games",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324570,96,dannysfatass,True,2,2015
1006626,Tomb Raider,"Crystal Dynamics,Feral Interactive (Mac),Feral Interactive (Linux)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,203160,1,Blitzboom01,True,2,2014
122375,Tactical Intervention,"FIX Korea, Co.LTD,FIX Games, Co. LTD",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51100,45,76561198097591088,True,2,2014
463,Team Fortress Classic,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,UTNerd24,True,2,2015
1146411,Unpossible,"Acceleroto, Inc.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,300400,26,TheEternalDay,True,2,2015
760061,RPG Maker XP,KADOKAWA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,235900,1,kaybeegee,True,0,2014
601215,You Have to Win the Game,Minor Key Games,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286100,3,Denied72,True,2,2014
1070356,The Impossible Game,Grip Games,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251630,24,ratgnomekingkeem,False,2,2014
1386637,Iron Snout,SnoutUp,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424280,76,zuilde,True,2,2014
408347,SquareCells,Matthew Brown,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416770,59,76561198070629402,True,2,2015
920899,XCOM: Enemy Unknown,"Firaxis Games,Feral Interactive (Mac),Feral Interactive (Linux)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200510,1,redpillgaming,True,2,2014
1399582,Defence Alliance 2,Defence Alliance Team,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35420,36,Ovakil,True,2,2015
495855,Half-Life: Opposing Force,Gearbox Software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,Vayndrohn,True,2,2014
542003,Braid,Number None,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26800,97,killersam5215,True,2,2015
433354,DmC: Devil May Cry,Ninja Theory,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,220440,1,mysterd,True,2,2011
1291630,theHunter Classic,"Expansive Worlds,Avalanche Studios",1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,253710,4,76561198030498775,True,0,2015
362713,EDGE,Two Tribes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38740,7,76561197971119511,True,2,2013
1224424,Game Tycoon 1.5,Sunlight Games,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273770,90,channel28,False,0,2015
771077,MapleStory,Nexon,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,216150,14,Zeboz,False,0,2014
822155,Amnesia: The Dark Descent,Frictional Games,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57300,69,76561198023524407,True,2,2013
221995,Resident Evil Revelations / Biohazard Revelations,Capcom,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,222480,7,mutatedwombat,True,2,2014
1059891,Legacy of Kain: Soul Reaver 2,Crystal Dynamics,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,224940,14,76561198071534186,True,2,2014
245244,ARMA: Cold War Assault,Bohemia Interactive,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65790,81,fashathefish,False,0,2014
1004670,Assassin's Creed™: Director's Cut Edition,Ubisoft Montreal,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15100,16,tinfoilcat,True,2,2014
906419,Who's Your Daddy,Evil Tortilla Games,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427730,60,Baronlord,True,2,2013
37514,APB Reloaded,Reloaded Productions,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,113400,24,76561198068441529,True,2,2015
85702,EVGA Precision XOC,EVGA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,268850,1,TheKiwiMantis,True,2,2014
212971,Basement,Halfbus,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,340150,1,stuntaneous,True,2,2013
559346,Goat Simulator,Coffee Stain Studios,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265930,54,MajesticRickGrimes,False,2,2015
10056,Uplink,Introversion Software,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,10,chidvd,True,2,2010
1453426,Crysis Warhead®,Crytek,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17330,1,kushxmaster420,True,2,2014
875717,Loadout,Edge of Reality,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208090,86,teachmehowtosoli,True,2,2015
1563216,Sven Co-op,Sven Co-op Team,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225840,69,76561198057970914,True,2,2014
207372,Holy Potatoes! A Weapon Shop?!,Daylight Studios,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363600,51,76561198046109277,True,2,2014
126151,"Warhammer® 40,000: Dawn of War® II Chaos Rising","Relic Entertainment,Feral Interactive (Mac/Linux)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20570,8,76561198077707535,True,2,2014
286162,Serious Sam Classic: The First Encounter,Croteam,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41050,66,thombelcar,True,2,2014
410578,Return to Castle Wolfenstein,Gray Matter Studios,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9010,11,ryanwh,True,2,2014
280593,Dirty Bomb®,Splash Damage,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333930,20,pieman98,True,2,2014
1594752,ArcheBlade™,CodeBrush Games,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207230,18,dijipogi,True,2,2015
1583440,Cry of Fear,Team Psykskallar,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,223710,46,76561198059243134,True,2,2013
1246290,Mount Your Friends,Stegersaurus Software Inc.,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296470,28,LevitatingBacon,True,2,2012
1541340,Monaco: What's Yours Is Mine,Pocketwatch Games,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113020,25,76561198049711406,True,2,2014
981285,Endless Sky,Michael Zahniser,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,404410,2,olismeister,True,2,2015
694276,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,Opus,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214830,87,bojackn,True,2,2014
874267,Sid Meier's Pirates!,Firaxis Games,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3920,20,TheMaglevGankTrain,False,2,2014
1341426,STAR WARS™ Empire at War - Gold Pack,Petroglyph,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32470,43,Sacobite,True,0,2015
1112463,Dragon's Lair,Digital Leisure Inc.,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,227380,60,noizypuppy,True,2,2013
699690,STAR WARS™ Republic Commando™,LucasArts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,52,alasdair2013,True,2,2014
742310,"Papers, Please",3909,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,239030,27,DEXXTERITY,True,2,2014
492125,Castle Crashers®,The Behemoth,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204360,54,killstealmcgee,True,2,2014
903423,Stardew Valley,ConcernedApe,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413150,62,76561197974875094,True,2,2014
1044047,Cthulhu Saves the World,Zeboyd Games,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107310,36,10101010101010109,True,2,2014
69271,Quake Live™,id Software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282440,10,76561198067214601,True,2,2014
1120669,Boring Man - Online Tactical Stickman Combat,Spasman Games,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346120,9,76561198093156182,True,2,2014
279042,AR-K,Gato Salvaje S.L.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,269890,32,TomThehTmoT,True,2,2014
274182,Saints Row: The Third,Volition,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55230,4,Like_A_Director,True,2,2014
718771,Theatre of War,1C Company,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46290,2,Outbackalien,True,0,2015
407263,Edge of Space,Handyman Studios,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,238240,57,jrgreen1701,True,2,2015
928069,Blockstorm,GhostShark,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263060,57,76561198070194565,True,2,2014
1336292,Rake,Konsordo,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,386880,15,76561198045852299,True,2,2015
1035292,Stealth Inc 2: A Game of Clones,Carbon,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,329380,56,BlackadderV,True,2,2014
1022479,Trove,Trion Worlds,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,304050,18,UberScapE,True,2,2014
303846,Talisman: Prologue,Nomad Games,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258200,66,SkinnyPirate,True,2,2013
458161,The Witcher: Enhanced Edition Director's Cut,CD PROJEKT RED,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20900,72,pandainabag,True,0,2015
257473,Stranded,Peter Moorhead,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,295250,55,sesepe,True,2,2014
1416459,Cubemen,3 Sprockets,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207250,69,Ranger772,True,2,2014
1421172,Relic Hunters Zero,Rogue Snail,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382490,24,FurnitureGerbil,True,2,2014
173673,Cogs,Lazy 8 Studios,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26500,50,76561198016610271,False,2,2014
1071095,Aliens vs. Predator™,Rebellion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10680,59,saturnyplace,True,2,2014
50360,Vertiginous Golf,Kinelco &amp; Lone Elk Creative,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272890,17,Xuchiex,True,2,2014
